proposal_id,sentence_id,text,label
21563,1,"Eliminar la multitud de escaleras que hay en toda la Urbanizacion Colombia, pues son un suplicio para las personas de edad avanzada que cada vez son mas en San Lorenzo.",1
21565,1,Remodelacion de la casa de Ivan de Vargas para biblioteca y centro cultural.,0
21565,2,Actualmente el barrio carece de servicios y obliga a desplazamientos.,0
21565,3,Y aprovecharia una casa remozada pero inutilizada.,0
21566,1,"Crear un carril bici y para peatones de acceso a Madrid paralelo a la A-3, ya que ahora es imposible hacerlo, evitariamos atascos y seria muy saludable para los ciudadanos, se podria hacer en la medi",1
21634,1,"Nuevos MInisterios, alli esta el Ministerio de Medio Ambiente y, como solo hay metro, varias lineas de autobuses y cercanias pues aparcan los funcionarios...cambiar parking por PARQUE",0
21676,1,"Dicho parque es muy extenso, asi pues una zona vallada y segura para nuestros perros seria fantastico.",0
21676,2,"Deberia tener papeleras y agua corriente, ademas de una valla de metal alta para que no la salten",0
21680,1,"Reforma de la plaza con el fin de mejorar el parque y el acceso a aparcamiento, pero tambien de evitar el botellon, la venta de droga, la contaminacion acustica y el asentamiento insalubre actuales.",0
21696,1,"Buscar una solucion por los responsables del area ya que en citado paso de cebra se vienen produciendo varios accidentes con victimas, mirar las estadistica y buscar una solucion por el responsable.",1
21740,1,Crear espacios para ninos de edades entre 6 y 12 anos en el Ensanche de Vallecas ya que es la edad mayoritaria en el barrio,1
21764,1,Elegir otro hospital aunque no te pertenece por opciones quirurgicas y pero puedas acceder como hospital de referencia sin llegar ser el que pertenece de tu zona,1
21766,1,"Se deberia remodelar totalmente la avenida de Entrevias, soterrando las vias, ya que la ultima remodelacion que se hizo no correspondia al proyecto original de soterramiento de las vias.",1
21772,1,El barrio de las tables es una ciudad sin ley donde todo el mundo aparca en pasos de peatones y en cualquier parte debido a los problemas de trafico en el barrio de las tablas .,1
21773,1,Creo que debido a la alta densidad de personas que viven en el barrio de Via Lusitana (calle Cazalegas y aledanos) existen pocos autobuses que la acerquen al centro de la ciudad.,1
21784,1,"Queriamos arreglar lass pistas porque estan destrozadas, con baches e incluso roturas en el suelo.",1
21784,2,"Cada vez que llueve se van las luces, y con suerte te la arreglan en dos o tres meses.",0
21797,1,Instalacion de una linea de autobus que conecte el centro comercial de Islazul con todos los barrios de Villaverde ya que son muchos los vecinos que acuden a dicho centro,1
21852,1,me uno a la propuesta ya cerrada MAD-2016-09-13509 y la retomo porque el barrio tiene que mejorar igual que mejoran el resto de barrios y el centro de Madrid,1
21855,1,"Los vecinos con perro necesitamos mas papeleras con bolsitas recoge-cacas, debido a que en las que ya hay instaladas, generalmente se encuentran vacias.",1
21882,1,"Cuando abrieron el Wanda crearon una rotonda justo frente para entrar , pero a los vecinos nos crea mas atasco al intentar salir desde la calle Sofia .",0
21900,1,"Desde la calle Bravo Murillo, sentido Cuatro Caminos, no esta permitido girar a la derecha para entrar en la calle Conde de Serrallo pero no existe en Bravo Murillo una senal que lo avise.",1
21903,1,Aumentar la frecuencia de autobuses de la linea 116 de la EMT para que tenga una frecuencia de menos de 20 minutos como tiene ahora ya que su ruta afecta a varios colegios,1
21905,1,"Que se tengan en cuenta algunas propuestas aunque alcancen un numero insuficiente de votos, al menos en los barrios donde surge la propuesta.",1
21920,1,Para cuando?,0
21920,2,"Mas de 30 anos detras de esta propuesta, que o quien lo frena, y por que no se hace algo ya que revitalize al Distrito Latina y todos los ciudadanos",1
21921,1,"Arreglar en general carreteras de la zona, pues tienen unos baches que te rompen el coche.",1
21921,2,Algunos son realmente gigantescos.,0
21928,1,"La creacion de un paso de peatones en la c/ Yecora a la altura del n 10 y de los num 23-29, debido a la gran afluencia de residentes pertenecientes a la misma mancomunidad separada por dicha calle.",1
21937,1,"El metodo de votacion actual, solo permite expresar 'apoyo' a ciertas propuestas, pero no permite expresar 'desacuerdo'.",0
21937,2,Hace falta una vision balanceada para tomar buenas decisiones.,0
21939,1,"Propuesta util tanto para peatones, ciclistas o conductores.",0
21939,2,"Que todos recibamos la maxima informacion de los semaforos, porque funcionen con la misma norma",1
21947,1,Se necesita biblioteca publica en la zona de san fermin orcasur.,0
21947,2,Se realizo propuesta enfrente del ambulatorio pero esta parado de hace anos.,0
21947,3,La cultura es necesaria y fundamental en todo barrio.,0
21956,1,Hacer que BiciMad este disponible para todos los vecinos de Madrid ya que todos costeamos su mantenimiento,1
21979,1,La calle Arroyo Belincoso necesita asfaltado porque esta llena de baches y se circula por ella bastante mal y con poca seguridad,1
21992,1,"Mejorar las escaleras que unen la calle Balcanica (puente de la M11) con calle Alcaniz, ya que son utilizadas por numerosas familias con ninos pequenos en su camino al colegio.",1
22015,1,"Crear una piscina para ninos para poder ir a nadar con ellos, ya que las plazas para clases dirigidas son escasas y solo para mayores de 4 anos.",1
22015,2,Tiene un espacio desaprovechado en el solarium exterio,0
22035,1,"Estamos abandonados, hay agujeros de hasta un metro, grietas, etc.",0
22035,2,"Por favor arreglen el barrio, zona Madrid Sur y alrededores ya que gobiernos anteriores nos han abandonado, no hagan ustedes lo mismo",1
22050,1,Arreglar la pavimentacion de esta calle.,0
22050,2,"Adoquines sueltos, cuando llueve se llena de charcos.",0
22050,3,Replantar los arboles cortados ya que los alcorques se encuentran vacios y con peligro de caerse en los h,1
22051,1,"Plantar arboles en los alcorques vacios existentes en la calle Ascao, ya que ademas de no tener arboles, cuando arrancaron los existentes hay algunos que tienen huecos muy profundo con el peligro de p",1
22318,1,Se propone la renovacion del material que existe en el rocodromo situado en la calle Sepulveda en el parque de Cuna Verde ya que las presas se encuentran en mal estado y es peligroso.,1
22341,1,Destinar parte de los parques a acotarlos para hacer pipican de grandes dimensiones pues los que hay en el barrio del pilar son muy pequenos y no se mantienen,1
22450,1,"En diferentes ciudades ya hay esta clase de arboles, propuesta que ayuda a los mas pequenos a desprenderse de uno de sus mas preciados tesoros, sus chupes, pero pudiendo verlos cuando des",0
22455,1,Propongo iluminar la zona de barras que hay en el parque del retiro ya que cuando anochece no hay iluminacion y apenas se ve.,1
22484,1,Quien controla CRPS o CRl controlados entre medicos entre empresas como intres pero instaurada en Madrid hay CRPS hay Mini residencias pero un medico dice esa enfermedad y puedes acceder y a pension,0
22576,1,Que se realice un buen mantenimiento y seguimiento del arbolado.,0
22576,2,"Me ha alegrado mucho la plantacion masiva de arboles que se ha realizado, pero estoy observando que muchos de ellos no han prosperado",1
22596,1,que los vecinos podamos aparcar en la zona azul tambien sin ser multados ya que hay muchas obras y cada vez hay menos lugares donde aparcar en la zona 65,0
22646,1,"He visto que se archivo una propuesta parecida, pero los vecinos nos seguimos tropezando a diario.",0
22646,2,"Hoy, despues de muchos tropezones, me he caido en la calle por el lamentable estado de las baldosas",0
22647,1,"Poner un cafe -terraza en la parte de arriba de la Cuesta de Moyano para apoyar la venta de libros, pues cafe y libros casan bien.",1
22689,1,La calle Vital Aza que cuenta con 3 carriles se ve reducida a 1 debido a los coches en doble fila.,1
22689,2,Propongo que se aparque en bateria en ambos lados o por lo menos en uno para evitarlo.,0
22701,1,"Hay varios tramos de carriles bici que rodean el distrito de Villaverde Alto, pero un carril bici no es util cuando tiene 2 o 3 kilometros.",1
22711,1,Crear una biblioteca en el centro cultural pues la mas proxima esta en la junta de distrito de Ciudad Lineal suponiendo un desplazamiento que nuestros mayores no hacen y nuestros jovenes demandandan,1
22728,1,Prescindir del uso de caballos en la policia.,0
22728,2,"Por las heces, por lo absurdo de su uso, y porque los caballos no tienen que estar haciendo eso.",1
22757,1,Crear un acceso a los coches para acceder al colegio Ciudad de Valencia y al IES Santa Eugenia.,0
22757,2,Ya que la unica entrada siempre esta colapsada ya que es la unica salida a la carretera de Valencia,1
22795,1,"Proponer que la salida del metro Puente de Vallecas se cambie a un lugar donde no entorpezca el paso de peatones, ya que lo reduce a un espacio minimo a donde la gente se agolpa para poder cruzar",1
22831,1,"Quisiera que existiera , un seguimiento de plagas de chinches , en Lavapies existen , porque hay mucha cosas que no funcionan debidamente",1
22835,1,"En Arganzuela gracias a Madrid Rio, el esfuerzo de diferentes clubs privados y ampas contamos con una amplia cantera de ninos y ninas que patinan en linea pero no tienen pista para jugar al Hockey.",1
22856,1,Mi propuesta es para poner una valla acustica para la M11 en el tramo que va desde el puente de Gregorio Sz Herraez a la curva que pasa por encima de la M40.,0
22856,2,Son unos 200 metros pero se van elevando.,1
22859,1,No hay ningun medio de comunicacion entre Pitis y el barrio de Tres Olivos.,0
22859,2,"Esta a menos de 10 minutos en coche, pero no hay medio de transporte publico lo que causa un gran atasco por las mananas.",1
22862,1,Una cosa es la permisividad y otra es molestar.,0
22862,2,"Ya esta bien que no paguen impuestos cuando los comerciantes si lo hacen, pero que no impidan andar o pasar con un carro de bebe o de minusvalidos",0
22875,1,"Realizacion de aceras mas anchas, ya que en la actualidad son muy estrechas y no permiten caminar con carritos de bebes o sillas de ruedas.",1
22879,1,Se propone arreglar los parques y aceras de El Barrio Del Pozo del tio Raimundo debido a que estan muy deteriorados por que no tienen un mantenimiento ni una limpieza por parte del ayuntamiento.,1
22889,1,"Realizar una boca de metro al otro lado de la acera de bravo Murillo en metro valdeacederas, porque es peligroso cruzar la carretera.",1
22889,2,Y la mayoria de las personas que la utilizan viven al otro lado,0
22891,1,"El Barrio de Santa Eugenia esta a pocos metros del hospital Infanta Leonor, pero hay que recorrer un largo camino para llegar",1
22913,1,"El Asfaltado de la Calle de Valdetorres de Jarama esta en un estado pesimo, haria falta acondicionarla y asfaltarla con urgencia, ya que es un peligro tanto para coches como para ciclistas y peatones.",1
22940,1,"Para mejorar la comunicacion, el acesso mas rapido y eficiente de madrid sur y el centro, unir la linea 11 con Metro sur, ya que solo llega a la fotuna que es parte mas alejada del distrito de leganes",1
22960,1,"Propongo, por necesidad, la instalacion de pantallas antirruido en la calle Comercio, para librarnos del ruido de los trenes durante el dia.",0
22960,2,"Y porque durante la noche,Renfe tiene funcionando maquinas.",0
22983,1,"Basta de tener que quedarnos hasta las 6:00 esperando a que abra el metro, o de regresarnos antes de la 1:30 obligados porque el metro cierra, o de tener que esperar horas por los buses nocturnos!!",0
23000,1,"Como cabrea estar buscando aparcamiento y cuando por fin parece que lo has encontrado, resulta que no te cabe el coche porque el/la incivic@ de turno ha rebasado su linea de aparcamiento",1
23002,1,"Autobuses electricos para las lineas de autobus 148, 62, y 153 ya que son mas silenciosos y estos autobuses pasan por calles en las que los ruidos producen eco.",1
23002,2,Ruego colaboracion.,0
23018,1,"parque infantil en la calle roquetas de mar, en el centro ya que hay mucho terreno y solo se utiliza para perros y para correr, tambien seria buena idea poner maquinas de ejercicio para mayores",0
23029,1,"Regar, limpiar, instalar mobiliario juego, plantar arboles...... en el parque de la cuna verde, zona Carabanchel y latina, ya que esta abandonado por parte de las autoridades.",1
23044,1,"Eliminar carril bici calle toledo, ya que desde que se creo solo crea atascos y no tiene afluencia al estar en el carril izquierdo",1
23050,1,Las farolas tan altas no nos pemiten descansar en verano pues la luz entra directamente a nuestra casa.,1
23050,2,Ruego la sustitucion de las farolas por otras mas bajas.,0
